customer_id,credit_score,loan_exposure,late_payments
11251,817,9534.906603356676,8
11252,438,36419.88738095367,5
11253,731,33844.07598604749,5
11254,809,14298.520359954086,8
11255,833,6315.796926568243,0
11256,486,9276.67911310444,8
11257,798,12158.44908620641,9
11258,598,12661.280847413478,7
11259,828,23158.66070129774,5
11260,673,21725.496801142148,7
11261,522,22021.852837392722,8
11262,733,24285.97521723898,6
11263,469,10429.370617363204,2
11264,757,24627.805999368546,0
11265,524,7910.287637664503,7
11266,808,19314.485991121397,9
11267,503,18971.268681295867,8
11268,694,32120.439334704122,9
11269,733,4571.921048947553,5
11270,693,12210.439981225725,4
11271,843,25592.010847219917,2
11272,838,3046.923729876983,1
11273,608,17015.523315776794,0
11274,799,23931.446146163864,4
11275,576,11307.643000147154,5
11276,573,7785.261959802388,1
11277,605,22488.007744174007,9
11278,542,6003.452884416232,5
11279,425,20068.34287041629,0
11280,403,43067.484822608654,2
11281,698,11244.078720020838,9
11282,798,8199.65238720343,9
11283,471,15180.116937266272,7
11284,462,1657.930999562346,0
11285,792,17790.178520175145,0
11286,436,13312.724717491636,2
11287,732,7351.121430714531,6
11288,680,30743.520232519557,8
11289,648,24795.609758230865,2
11290,616,16866.529051584614,0
11291,787,20085.406781997382,0
11292,751,3423.942059816032,0
11293,511,9696.4467282021,9
11294,482,27681.751728955776,0
11295,709,11882.305901583926,0
11296,645,17466.663993024573,8
11297,790,21677.94490255043,0
11298,535,6862.1746091170235,9
11299,784,14745.905119657293,7
11300,423,18336.330341392044,5
11301,427,7324.480868280206,0
11302,826,16746.56345454757,9
11303,613,14506.773019054694,1
11304,824,24497.824236507335,5
11305,766,12767.791014584418,4
11306,404,4347.869556957775,4
11307,516,22481.822530000878,2
11308,544,10815.892985701574,6
11309,527,25745.299787462467,3
11310,670,10118.23826367517,3
11311,744,20722.08409934202,9
11312,499,14410.686767538173,6
11313,825,19552.249206664033,1
11314,842,12022.809011243098,5
11315,626,16074.589225214857,1
11316,482,17418.722529880128,1
11317,845,34064.31790125138,8
11318,836,6558.597277957879,0
11319,700,16618.031086873543,7
11320,565,10045.181811152603,2
11321,600,37904.755826615365,1
11322,816,5880.352885427846,2
11323,554,28417.332330279587,2
11324,485,18972.5673516777,1
11325,612,21054.16042450327,2
11326,700,19159.063692404598,2
11327,645,11398.39020022184,7
11328,587,4949.691461277601,4
11329,583,10608.693795380763,6
11330,801,3400.2150883729137,7
11331,578,7965.410482137705,9
11332,502,20211.268796081848,7
11333,538,16891.331202419213,4
11334,562,19353.989316839412,1
11335,733,19239.23712109047,9
11336,728,13643.045804307934,5
11337,660,33861.75706743254,9
11338,522,12845.404784797014,2
11339,520,29139.97805484549,1
11340,704,5080.381899797096,5
11341,697,19815.49518288777,8
11342,681,21963.79110644756,8
11343,769,7644.796355487933,6
11344,726,19373.358759400464,4
11345,784,13595.990043533126,2
11346,657,23915.869769459514,5
11347,587,22600.494852302847,2
11348,605,9305.56337416078,2
11349,764,25731.645962230283,7
11350,415,17665.249574755944,7
11351,669,36214.16919035407,1
11352,537,9895.10602817194,6
11353,487,14806.379788330909,9
11354,830,8768.376739777845,9
11355,757,15038.3809539691,2
11356,512,30258.19950697997,9
11357,786,35113.98339112142,9
11358,846,23866.446652716884,3
11359,455,4259.79013552635,1
11360,637,25372.598023038372,0
11361,542,15566.44114649195,7
11362,817,6871.554410614211,3
11363,752,4882.821182520594,9
11364,555,10286.834484778576,3
11365,536,14077.659175380031,8
11366,723,32491.139828641648,9
11367,640,22842.63010366903,4
11368,494,21267.34168087059,3
11369,506,18360.350437530094,7
11370,482,30768.064206938037,6
11371,810,20307.878912804765,6
11372,679,11716.737237352609,4
11373,431,37703.33891102917,1
11374,482,16116.19780236194,8
11375,706,32255.746565816316,1
11376,590,10161.627770477866,5
11377,588,33370.18168042338,8
11378,820,24131.63344255655,9
11379,845,18434.372698756295,5
11380,732,10476.24019021727,8
11381,640,13665.302786979411,8
11382,556,17350.617757113036,9
11383,703,44880.27077197746,5
11384,716,26791.520275144663,2
11385,473,18801.685228493276,4
11386,485,17417.574389370286,9
11387,435,755.760634528573,2
11388,785,18894.513193778817,3
11389,492,15075.34627461007,8
11390,514,3687.382648150082,0
11391,757,10612.275141678854,0
11392,773,27024.82446962085,2
11393,729,44203.86486649913,2
11394,667,11057.565259519068,8
11395,666,15216.705851970604,4
11396,549,19900.403476889664,9
11397,524,7279.28896543746,8
11398,562,10137.714361764754,8
11399,483,5168.319982559537,9
11400,682,16140.083777017284,5
11401,566,17983.64514833439,6
11402,408,13000.806984132141,0
11403,822,10945.07389885251,9
11404,542,41330.163120982805,0
11405,426,31896.773977880282,7
11406,545,6773.831011744127,3
11407,756,22917.40248731702,4
11408,603,11134.936298512932,2
11409,774,6976.070811137166,0
11410,738,20208.99647099691,9
11411,406,5718.399969903004,0
11412,403,9132.553890884588,6
11413,475,10168.346591359716,1
11414,524,6064.739985707039,1
11415,441,33039.2572901219,4
11416,405,34101.017009498086,5
11417,502,12096.482198694079,1
11418,437,16832.753148813976,6
11419,647,14119.723148918183,1
11420,569,6386.5304534697425,5
11421,418,19760.14537650412,1
11422,554,22911.053376814863,3
11423,634,10371.646322034716,8
11424,466,14790.45296870917,4
11425,605,11170.340764689507,5
11426,581,11978.888555080895,6
11427,788,27160.53063456456,3
11428,618,28185.00676669576,4
11429,685,4969.959464069494,5
11430,414,15448.257825595781,1
11431,623,18209.18781765051,1
11432,739,5623.743896762423,2
11433,532,12330.103583204309,1
11434,753,13958.48104965005,9
11435,688,33346.04099269251,9
11436,593,14819.993510228702,8
11437,717,5443.6457087789895,0
11438,417,17170.06055056467,0
11439,742,7580.636068129558,4
11440,716,23429.7626558885,8
11441,429,8964.358210915414,0
11442,783,18051.899712406605,9
11443,455,13928.228544689277,9
11444,653,24758.079929451258,2
11445,766,8089.690715500505,2
11446,767,31276.236815781922,3
11447,562,2860.2484338794206,4
11448,428,26019.88408878352,5
11449,718,11717.222417312676,8
11450,605,20837.117269406768,1
11451,715,25540.91467079627,1
11452,673,8616.905108614572,9
11453,509,21646.739627071962,1
11454,745,5008.54967089896,0
11455,657,17859.711785443815,3
11456,443,9165.3420107691,8
11457,628,15104.001700488621,7
11458,723,20185.500198607213,9
11459,521,25787.486465457197,5
11460,449,21454.883163430357,8
11461,702,32178.416158629505,1
11462,835,10644.170258385893,9
11463,810,39248.274011190006,3
11464,494,10949.926777498213,1
11465,619,25369.80080903776,9
11466,623,28593.396419292385,1
11467,490,16532.322491903644,9
11468,423,35462.97011868455,3
11469,417,6627.971094107748,9
11470,645,8210.351967836566,9
11471,696,27379.826900884782,2
11472,656,17860.71823196796,7
11473,680,5293.160596210137,2
11474,543,24371.16513443912,3
11475,401,20855.966378765825,7
11476,704,26001.627459266645,5
11477,536,21792.824435283506,6
11478,472,12029.189384860163,3
11479,536,7381.958111788709,6
11480,588,14233.366028359671,6
11481,594,23017.344436610496,8
11482,749,14961.466648830945,3
11483,670,10287.964601033114,5
11484,740,14391.833609951658,3
11485,761,12358.204476264551,8
11486,699,7837.276962319166,0
11487,573,13161.314000927567,9
11488,718,2678.1586834224895,4
11489,567,13221.916784256537,7
11490,546,16210.95918002657,8
11491,653,11988.801914609661,5
11492,560,13944.997819720262,8
11493,542,7988.55621920939,1
11494,459,19270.904850373456,7
11495,566,27391.579366444854,5
11496,848,9485.967535079646,3
11497,609,18339.618622140697,7
11498,746,14323.424887599154,0
11499,752,23256.46702549678,1
11500,408,14113.970454319617,8
11501,680,15222.881989768932,8
11502,791,10066.155814908314,6
11503,634,15246.654898262963,8
11504,841,9968.040476048822,9
11505,420,11576.76724489785,7
11506,500,16804.101487493877,8
11507,799,35909.62931970994,6
11508,573,6565.710688764468,2
11509,495,7798.547677740674,6
11510,797,8367.980636444783,9
11511,503,5438.185833994438,2
11512,691,13989.392458460317,5
11513,498,6304.678244589706,6
11514,418,13518.84196419258,2
11515,464,10592.793870715313,0
11516,556,15893.297736934397,7
11517,723,17955.93115708171,6
11518,503,14498.803731735325,4
11519,451,6407.781445832,0
11520,521,12281.527632483843,1
11521,720,12646.222603243892,0
11522,420,24174.45009258936,1
11523,488,14825.33030315528,9
11524,416,30074.225669692558,5
11525,592,17058.076154148715,6
11526,753,12092.922991903897,1
11527,670,13924.60953090824,4
11528,729,41486.43560904196,4
11529,443,25320.360527500743,4
11530,533,10038.142707197272,0
11531,433,35923.79585903518,9
11532,679,17210.217912901095,0
11533,473,27600.627659712714,0
11534,658,17339.75697487472,8
11535,501,28186.756147419484,2
11536,639,18521.517705330363,9
11537,566,17019.04577954664,3
11538,616,40227.74988352304,9
11539,463,18763.716663351293,5
11540,683,16008.249031117173,9
11541,764,22184.246235077524,1
11542,461,29474.86273480144,3
11543,647,22588.135396691625,8
11544,441,12165.717960583217,0
11545,460,13621.411055544182,3
11546,842,23253.6224693006,0
11547,491,21560.26979998753,8
11548,722,11859.245509198618,5
11549,458,17129.593661808733,0
11550,705,17295.83056374219,0
11551,752,27456.341856167975,2
11552,560,7293.092498852428,9
11553,689,34828.08711161269,5
11554,663,13448.74826224183,6
11555,421,6806.0986361879495,1
11556,736,13663.734453468456,8
11557,475,5908.648411524678,2
11558,741,26779.405099808744,9
11559,825,15070.007224723766,4
11560,400,8928.6674289815,6
11561,766,12847.835553263481,1
11562,745,33653.02981458593,6
11563,732,5155.400900917993,5
11564,781,26672.899471452023,7
11565,846,12575.141843634026,3
11566,574,19806.313910776084,0
11567,608,15544.441395641774,9
11568,471,24509.6669220159,8
11569,743,4911.30661780887,5
11570,504,43110.40579393601,6
11571,438,13373.40577225153,0
11572,453,3302.04183492447,2
11573,401,38348.84190867477,1
11574,552,23344.15086472847,7
11575,511,8186.222227768629,8
11576,547,26433.38898607643,3
11577,624,10874.574063989463,2
11578,412,29998.866069797823,3
11579,482,7717.8675187687795,1
11580,674,26500.79328138221,0
11581,555,9067.235833534796,4
11582,570,6356.226110408382,9
11583,532,13812.302604794686,7
11584,555,22196.30960509838,6
11585,722,29693.178683271664,5
11586,676,605.7084940456351,0
11587,813,10158.011671589624,3
11588,612,21408.090052094307,3
11589,524,19255.614511967768,4
11590,637,19611.65351682518,1
11591,770,14870.4955164568,0
11592,810,11428.144341333735,1
11593,624,15737.77314923477,1
11594,590,27768.191718594568,7
11595,744,9411.516764973383,3
11596,817,11225.52252789874,2
11597,473,13476.340185470457,1
11598,417,10540.56076248549,0
11599,784,33458.74843355069,6
11600,620,9698.185005121362,0
11601,528,23072.272309874497,3
11602,490,28557.859604692756,1
11603,705,7610.547668889051,5
11604,492,15555.247503697106,6
11605,516,13950.173092680183,1
11606,447,10887.75380491088,1
11607,743,1121.0272767832453,7
11608,577,23629.073970108737,9
11609,804,15651.286659820005,4
11610,826,14613.30597442867,0
11611,772,14038.244140285342,0
11612,596,24512.945244965144,5
11613,553,23767.352645882464,0
11614,542,22137.34963788583,7
11615,411,3410.3408415295676,1
11616,408,9284.418928686931,3
11617,531,20344.8762278826,4
11618,643,29787.250419552856,3
11619,533,21113.29324236624,3
11620,432,23920.35155390696,1
11621,491,23074.88312171011,9
11622,646,31786.10718323315,6
11623,475,13648.759467909798,5
11624,654,53767.17000300871,5
11625,735,28917.519476397527,4
11626,544,23148.665527932782,0
11627,448,8825.87475029945,7
11628,464,23226.466784631157,1
11629,589,22453.117914478033,5
11630,848,17311.95294375991,5
11631,475,16184.184213075909,5
11632,795,4923.941005418203,2
11633,452,26650.025116977067,4
11634,659,11650.025034939123,0
11635,785,17496.570584352477,7
11636,782,9372.887889510666,6
11637,772,26615.392998206375,4
11638,727,13018.012963274163,3
11639,559,51920.53094668292,3
11640,710,8443.454732288734,3
11641,637,9994.632660188026,2
11642,464,12566.498566444314,4
11643,599,13036.49281713702,2
11644,685,10361.870028334524,4
11645,810,18301.67611725866,5
11646,838,7136.0545402455255,3
11647,683,10191.500656479999,4
11648,586,38100.59486724242,2
11649,740,6797.341834983848,7
11650,752,24126.873893768698,6
11651,849,13956.578609596245,4
11652,411,16213.391017156746,5
11653,699,27201.47029169665,2
11654,421,14068.28955140275,9
11655,450,16661.368680047875,0
11656,755,21467.926665053874,7
11657,569,10002.117137211088,7
11658,426,31625.938567942627,0
11659,844,17143.836930544858,5
11660,828,8006.64748840064,3
11661,765,4452.563119635064,9
11662,565,26777.40021323393,4
11663,634,20267.076152972953,0
11664,470,23184.01286462935,5
11665,759,21319.455719071375,1
11666,606,4674.452150777311,8
11667,578,28338.652817937014,9
11668,714,31915.24201897359,6
11669,654,28409.56421977509,3
11670,408,29033.455485654507,1
11671,840,9096.767236096564,3
11672,554,38317.17191388235,6
11673,466,21131.776482457495,5
11674,729,9892.067980166712,9
11675,582,19572.52549509096,9
11676,735,13628.614862349352,9
11677,749,30347.644258515567,3
11678,501,16394.065909028366,2
11679,452,26747.105607861027,4
11680,663,15750.000356269747,9
11681,675,2559.406402010477,4
11682,612,18867.780490187328,7
11683,460,12369.270433624852,8
11684,650,3302.004868604742,2
11685,837,44168.023997337776,4
11686,532,17100.988026013154,0
11687,727,23431.845935448386,2
11688,543,13499.809455459515,1
11689,466,20469.35637174467,9
11690,538,18091.773101381732,7
11691,694,10085.25197112177,3
11692,703,31564.450018471514,6
11693,584,13313.297431692992,5
11694,589,15367.316120193962,7
11695,451,13588.468523665679,5
11696,648,26995.199319564832,7
11697,753,14881.110904250943,3
11698,414,9881.189061080313,3
11699,645,5787.750815029902,4
11700,407,19645.03327712269,5
11701,833,10991.557387052295,7
11702,439,7412.797727532057,4
11703,689,3658.100047243372,0
11704,808,5075.639957895461,6
11705,432,13904.055114519844,8
11706,728,13165.425428384528,8
11707,821,43419.47121488273,5
11708,830,17394.784872190652,0
11709,541,23835.181785505232,6
11710,422,15257.803639176023,9
11711,403,15100.864064528572,5
11712,563,29738.577917520768,2
11713,454,32704.570031537412,0
11714,439,13351.487097685455,5
11715,588,24772.716430314267,7
11716,491,31561.544904575254,3
11717,406,56971.58923014367,6
11718,676,21890.707869176906,0
11719,653,13358.784543867361,0
11720,549,17616.37367334463,2
11721,471,8029.876045538804,7
11722,814,33738.827181993336,2
11723,562,18953.610373596428,1
11724,627,15100.08913374689,9
11725,754,19161.20329424798,3
11726,490,21079.708403063658,0
11727,615,11619.362369553228,1
11728,765,28768.968370924224,9
11729,723,14618.626248131888,9
11730,491,28953.613268131572,8
11731,487,20171.093227617253,0
11732,431,13524.224634847504,1
11733,682,8764.59828971489,3
11734,790,32837.99950899179,3
11735,412,14849.487192850347,1
11736,838,38928.513513711194,7
11737,710,24407.32513624799,8
11738,755,25933.66498172436,6
11739,437,78863.5588098832,9
11740,845,7388.409147171289,2
11741,509,14842.576006570343,1
11742,824,18765.95859772968,7
11743,562,40187.36519529758,4
11744,628,14516.684119667498,6
11745,597,7003.376014796778,4
11746,587,27325.650589006105,7
11747,624,28217.375507031444,8
11748,609,10867.673013992699,3
11749,520,8316.731889563282,5
11750,621,30315.202107133333,3
11751,539,26109.413768905964,3
11752,755,7685.75242102074,4
11753,480,7351.88104020061,6
11754,755,17009.766986071692,9
11755,446,9221.715844824113,5
11756,813,5212.058418825328,2
11757,400,10523.084141459327,2
11758,535,12134.030003960934,3
11759,502,33750.88240681401,3
11760,480,35194.03237290214,2
11761,711,9832.085233923017,9
11762,482,9690.40812473791,7
11763,469,16797.723410652794,2
11764,827,21559.02630371212,5
11765,766,46761.5320417321,0
11766,403,13167.97213111709,9
11767,542,37827.127480193296,1
11768,607,18988.653896089803,2
11769,773,19500.964705150796,4
11770,563,25052.241545784436,3
11771,777,30401.98028356239,9
11772,575,34983.951924065186,5
11773,622,12801.517743007094,3
11774,775,13247.002099088833,2
11775,489,12153.296882980909,9
11776,825,30372.11588049437,8
11777,796,11948.713426860999,9
11778,434,15365.779214543358,1
11779,615,10873.240263252115,1
11780,480,3184.5572423311855,2
11781,462,14863.482501281109,4
11782,614,61295.68555448754,4
11783,847,16918.3974683249,8
11784,590,18571.648224386252,6
11785,805,7269.540464714385,5
11786,833,10663.602962478313,0
11787,504,10182.326804564404,3
11788,794,48729.3135699642,9
11789,741,3861.0930063178143,5
11790,813,18821.007850516373,3
11791,616,25835.77647261564,0
11792,415,13949.153454188487,1
11793,573,4334.591154360178,8
11794,779,22855.24392134735,8
11795,765,6681.549314062527,4
11796,690,10802.698546971475,9
11797,696,15471.037892522438,5
11798,661,20928.19215078224,4
11799,817,9732.248569425517,1
11800,567,10587.630594447082,6
11801,830,74579.174441783,1
11802,646,21468.836476927223,7
11803,590,9114.828705499804,1
11804,696,30911.785051644067,1
11805,691,10175.77516123465,1
11806,499,20043.450817030982,1
11807,640,5312.835770154355,3
11808,429,18608.209118180042,6
11809,431,15075.073379341224,7
11810,798,26472.21618221356,6
11811,456,35664.78246239453,6
11812,691,8097.906687631246,3
11813,798,12184.133909764563,7
11814,830,11191.41417608042,8
11815,669,21560.6885255243,6
11816,812,20015.932210198305,3
11817,754,18112.89555350994,4
11818,464,13814.510247956943,7
11819,756,34942.0727254604,2
11820,440,8658.316140363893,2
11821,610,20345.1291841828,0
11822,484,33088.886484431496,7
11823,628,8027.712649957378,4
11824,701,25610.08150277338,0
11825,460,9321.919690709072,0
11826,623,30638.128961080653,4
11827,617,11102.604326040455,7
11828,763,25417.897713369162,9
11829,652,23149.520998328986,1
11830,544,19324.43337704685,6
11831,559,22099.894554894654,1
11832,756,16416.825414499755,8
11833,757,9193.902984228791,8
11834,786,42920.40300113035,3
11835,721,14400.468414837038,3
11836,651,14533.591442455965,3
11837,607,33887.8992577813,8
11838,743,33414.68519265747,3
11839,639,15228.200335273534,6
11840,533,11950.432399452631,9
11841,738,29966.062157839788,6
11842,416,4176.761235644686,5
11843,567,10959.473240690355,6
11844,510,25479.292295784213,4
11845,672,30182.808920999287,2
11846,785,6238.590527977257,4
11847,439,27972.82957586486,9
11848,732,15490.92352471811,1
11849,798,11670.276180918814,6
11850,616,23776.278287193025,6
11851,738,17716.675390737775,2
11852,549,13255.153280785631,6
11853,486,6417.197194438739,8
11854,772,23662.4704818424,6
11855,819,7936.5792130176815,2
11856,726,9218.125128674312,5
11857,725,5351.145576845661,1
11858,599,17921.076849811143,6
11859,523,12329.092137188838,3
11860,533,9321.920268270098,9
11861,430,19713.389427041577,0
11862,679,10233.71542001161,2
11863,712,8702.5882237784,4
11864,632,15344.798066667865,8
11865,636,18018.405195264917,0
11866,838,4946.119997213868,2
11867,596,21067.118425037253,9
11868,510,17635.715164186233,6
11869,641,5011.02757229968,0
11870,587,8765.368692331785,3
11871,646,22557.46113658479,0
11872,530,15952.366241679894,0
11873,787,14752.67462198954,2
11874,593,6903.670994058008,7
11875,582,13819.616070007412,7
11876,547,26118.153494872397,6
11877,472,19274.58931653607,9
11878,400,11056.016314699373,1
11879,450,3686.3346962923897,7
11880,599,42042.677642480536,2
11881,558,7609.036988688128,2
11882,813,12254.232291540924,9
11883,615,8825.973480318075,3
11884,779,11067.232517224309,5
11885,596,17364.339692187972,6
11886,701,10799.892195381823,3
11887,581,5227.138909448053,9
11888,792,19948.760989172664,8
11889,728,11267.457006233419,1
11890,816,15471.731867690536,5
11891,706,10810.985144272452,1
11892,821,38771.69910193056,3
11893,484,21233.85708563236,7
11894,738,10765.960925001795,9
11895,501,36110.5473722956,7
11896,799,14255.50196147246,5
11897,423,11133.61893491398,7
11898,508,37996.72168475815,1
11899,603,22265.598341347268,4
11900,659,12726.823008682104,3
11901,811,40006.30097393904,5
11902,488,26911.31084058528,9
11903,448,9053.33800129973,7
11904,495,12287.378900546953,9
11905,818,21181.412756711787,5
11906,518,9846.265008277736,2
11907,796,11194.515067042586,8
11908,562,36189.02569543071,0
11909,753,36162.68216491658,7
11910,787,20091.864508353887,6
11911,770,14259.633715889026,0
11912,521,15656.88788004791,2
11913,849,8393.56002100922,1
11914,452,12071.025874060102,8
11915,540,21644.252354820073,8
11916,779,5980.206896020488,1
11917,652,17199.657372073576,4
11918,485,13305.592804028742,1
11919,752,11325.99887730879,4
11920,700,8388.530050970161,0
11921,822,24499.588852782334,6
11922,612,35073.18990469698,8
11923,728,19448.35292970855,3
11924,676,29679.971115437107,4
11925,656,14447.127844426917,8
11926,583,40399.12661473187,6
11927,802,15915.348433791787,4
11928,432,9118.547941522707,2
11929,794,16803.453592129208,3
11930,415,31797.08660074219,7
11931,708,11271.845917695087,5
11932,721,24561.288622342057,4
11933,506,8460.482236036647,0
11934,672,16719.802012145614,8
11935,551,16850.879662729214,2
11936,666,31389.12194152187,5
11937,568,3358.241631437494,4
11938,825,2887.475640041237,8
11939,435,6371.981024447161,0
11940,823,40720.16946756482,5
11941,606,18096.571917007608,2
11942,487,5662.244003753547,3
11943,495,24849.667917350765,6
11944,488,23203.440503724447,3
11945,555,19355.106072369657,2
11946,730,33693.220101817366,2
11947,846,26054.849506785056,1
11948,544,28282.662848624062,4
11949,417,19158.18005388491,5
11950,451,28920.292520368563,1
11951,832,12069.012595310809,4
11952,402,11160.157071500525,5
11953,565,20320.849563088435,8
11954,746,9036.626324503439,8
11955,596,15227.834725441091,9
11956,847,10244.747075948906,0
11957,604,51988.803783138945,1
11958,738,8460.723165922545,1
11959,406,2776.5845267198133,5
11960,477,3748.1118737012007,2
11961,733,3619.7051421540723,9
11962,599,15212.928293014114,1
11963,619,25438.10782080476,9
11964,834,3319.0879756571776,2
11965,473,32101.50150514792,7
11966,440,26644.286877700604,1
11967,807,6163.839007382319,6
11968,686,14315.594341102511,2
11969,736,23566.879109850495,3
11970,678,26046.927198503283,4
11971,765,31255.07917873809,0
11972,607,26009.218740624587,3
11973,732,8196.060171428346,5
11974,470,10188.637617266471,4
11975,844,13217.93824362173,3
11976,841,18994.288598582752,2
11977,665,14178.79270718882,8
11978,668,7770.436960087321,3
11979,480,12265.527200877912,7
11980,477,9766.281695047943,8
11981,665,14147.98288565758,4
11982,823,29196.031001424286,5
11983,541,11611.19519558152,0
11984,649,22411.428929535614,1
11985,466,4561.166374378272,5
11986,493,24798.16332664481,5
11987,815,2773.0300467441552,7
11988,446,8402.57967467673,9
11989,504,6943.460622579205,6
11990,705,19091.755656223468,5
11991,688,24244.82933588776,5
11992,503,25975.59826334004,3
11993,493,10530.262269025361,8
11994,630,13345.661361354934,6
11995,498,5767.229873332299,3
11996,622,4686.539758084972,7
11997,721,22913.462463683707,1
11998,498,21431.82484980745,4
11999,716,21069.6723867634,7
12000,813,11824.477221589068,1
12001,569,4712.763892770645,3
12002,670,14679.155687092718,9
12003,692,4379.888459446704,4
12004,767,34611.913065417946,8
12005,849,15007.360115321097,4
12006,412,15581.019601144684,7
12007,497,7615.703226138065,1
12008,690,24253.391289240648,4
12009,797,5602.108305118334,6
12010,474,10905.198959310805,8
12011,654,9783.247710650487,4
12012,595,14469.160793090017,3
12013,494,6641.092873011518,3
12014,820,57545.769612496275,5
12015,515,24353.12642138203,0
12016,558,40609.46778789311,6
12017,402,25069.03643821679,3
12018,648,6126.481445244029,3
12019,543,16847.25770898161,6
12020,655,11054.082984666022,0
12021,756,5571.820657114089,7
12022,576,2615.1692639371045,2
12023,479,13569.484435052698,9
12024,426,31186.77070241947,6
12025,550,8391.511604589263,8
12026,619,34248.0344806429,5
12027,801,24657.19768664581,3
12028,510,14104.327518234637,3
12029,692,6588.167061901903,5
12030,830,13386.03527017555,7
12031,442,41987.64775411021,5
12032,437,22349.415757281327,8
12033,492,13103.004458413521,9
12034,579,22561.409449100578,7
12035,421,20608.40004351989,6
12036,686,8769.762699452156,9
12037,683,32961.766483384214,3
12038,691,17527.782936116186,1
12039,507,21262.17299184435,7
12040,472,7487.178589324689,5
12041,845,16979.385091236047,2
12042,805,13547.826108806848,5
12043,554,8409.72329065873,9
12044,710,10277.980811592743,5
12045,635,2419.769819630605,7
12046,404,12789.660149972948,3
12047,473,18858.289350226954,3
12048,616,15667.56348809133,3
12049,683,16150.642597420812,1
12050,735,15428.175178515923,8
12051,448,6283.449807107047,6
12052,686,11870.522916104941,7
12053,532,44544.37415685728,9
12054,531,13963.43168962057,0
12055,590,17477.754510386578,2
12056,540,38005.31810188396,9
12057,742,10808.49086927474,1
12058,581,35180.46969050166,5
12059,722,18341.867517765597,6
12060,406,8493.836515813451,9
12061,410,15609.819306882682,4
12062,821,9416.694567843258,5
12063,540,20709.93093996615,3
12064,797,13609.101514618145,4
12065,672,20551.630624172667,6
12066,429,34298.878944895936,3
12067,812,7894.143791600226,5
12068,434,39500.41499491168,0
12069,531,24461.710609273992,1
12070,476,17453.29447072224,1
12071,723,24508.039462666922,8
12072,736,22950.835340680944,7
12073,585,8306.386054453867,1
12074,716,19989.31157148127,6
12075,455,29358.120522122237,2
12076,609,28214.475216051014,2
12077,832,38752.62861270531,6
12078,501,3395.6471905710446,4
12079,620,9914.333539813906,1
12080,578,27690.204248986614,0
12081,581,18462.878532670176,8
12082,669,19742.29066055095,0
12083,848,27788.11128603759,0
12084,512,29598.391057594115,3
12085,790,4121.432881129854,4
12086,574,31132.025774288333,3
12087,417,19661.933269120775,4
12088,400,13428.098468466298,6
12089,500,12975.89665099828,9
12090,673,11453.698126674693,2
12091,518,5565.500679931521,0
12092,573,9322.901491139235,8
12093,609,2853.116790355371,2
12094,577,18821.900373761568,0
12095,718,6640.056510255214,7
12096,667,19913.9116922592,5
12097,504,25287.198344437376,7
12098,738,22944.200779336818,4
12099,421,16066.750021758036,5
12100,616,8971.067463049596,1
12101,795,14738.970174583172,0
12102,571,42803.419030336605,3
12103,832,12270.68705518647,4
12104,628,9225.267287140941,2
12105,409,15743.020298611624,7
12106,436,6762.31126425935,1
12107,799,26727.153165175856,4
12108,641,23617.736373079202,7
12109,419,10930.586743430313,8
12110,430,11841.1372339536,9
12111,708,7799.289136536879,6
12112,578,14740.112342567938,9
12113,588,6174.276383508825,5
12114,541,11070.34930293731,4
12115,782,54347.42777708199,9
12116,540,12343.679167065402,4
12117,758,18553.537738633244,0
12118,509,24480.25330064543,2
12119,590,36808.38578679486,2
12120,623,24112.3942596666,3
12121,599,25792.793170433022,1
12122,520,32789.5342667612,9
12123,661,21725.049875102493,6
12124,629,22257.69117142027,8
12125,415,19220.82851796182,6
12126,536,11240.324409614857,5
12127,830,31315.505699846668,2
12128,513,9858.39527695779,3
12129,832,42897.26134854462,6
12130,779,15525.306420885281,2
12131,553,13596.79777619609,8
12132,740,12962.325018271255,5
12133,741,7940.188439459623,2
12134,470,12835.015425595273,9
12135,799,13601.347063128906,3
12136,526,19997.020576571842,9
12137,737,9339.798673383604,0
12138,602,14651.167744176813,6
12139,454,23589.721179626846,8
12140,799,40637.55902221171,3
12141,487,23642.616017617005,7
12142,797,7674.946546285377,9
12143,798,15068.359702002192,3
12144,417,11516.119556383515,0
12145,471,16567.891556163337,9
12146,451,33290.742175389285,8
12147,471,15197.109685261805,4
12148,809,18100.734896920207,6
12149,403,26251.851101312637,9
12150,737,15677.491109726177,9
12151,415,3200.1046440912614,7
12152,607,11257.245507234982,5
12153,476,25172.92867793005,5
12154,618,29687.28799157966,2
12155,597,39525.97797458852,9
12156,841,28362.89970627954,3
12157,527,5162.10855485745,5
12158,629,6376.618249674824,0
12159,615,18213.67963860662,5
12160,444,17812.93788629654,0
12161,604,4034.529683143196,2
12162,734,12040.181014424688,8
12163,786,7396.130369131869,3
12164,428,10452.223100888752,1
12165,630,14685.469186578937,2
12166,417,29684.61008385273,7
12167,727,8705.435445512016,1
12168,830,6415.634189498384,1
12169,709,13542.20483057995,2
12170,415,11634.356025170695,7
12171,653,8409.043943193621,7
12172,446,17273.20026949669,1
12173,845,58404.32850519785,6
12174,404,21465.826842159866,3
12175,625,11132.397340428952,2
12176,661,20131.54947973746,6
12177,752,21743.825137825912,5
12178,673,21796.520558748838,4
12179,842,12489.982408246267,8
12180,430,9406.723496624922,5
