customer_id,age,income,employment_years
13637,49,63572.78129513487,13
13638,34,36051.59950921025,14
13639,52,44634.75388173472,14
13640,55,68047.50237304394,21
13641,45,58015.97514627053,4
13642,42,50077.42639979705,8
13643,33,74995.365721387,1
13644,47,32792.3609786867,8
13645,66,28285.68838415582,24
13646,34,77680.7842725557,3
13647,41,91624.27204140616,21
13648,37,85673.55614757517,22
13649,32,77955.76754026444,29
13650,35,54511.35471009121,2
13651,67,57307.78624921401,7
13652,54,48280.87290821457,18
13653,55,44386.54347550327,22
13654,42,97043.392670573,16
13655,30,54083.73176024954,29
13656,33,66550.011276547,2
13657,38,88934.66485032743,6
13658,43,34205.09667283414,26
13659,36,52217.14899631856,10
13660,41,73444.99592491826,20
13661,60,56886.79435981306,7
13662,63,52972.60061762364,20
13663,25,78816.22155119735,1
13664,30,73416.36659033148,29
13665,51,85538.00640784009,8
13666,49,79427.21625425853,19
13667,49,80675.48239113147,20
13668,68,72382.70613223597,1
13669,47,42612.56640757044,21
13670,68,64518.09227416741,17
13671,45,33220.08713704048,1
13672,24,52103.90622750192,6
13673,65,44225.767610854615,26
13674,38,85744.8140778228,4
13675,36,18383.44482021308,12
13676,67,37627.10139281972,29
13677,54,111440.15993533013,28
13678,58,39219.20633892467,23
13679,54,31225.564920839635,8
13680,56,97936.91133499629,15
13681,24,43343.961271671214,7
13682,36,23256.078566508928,25
13683,42,76831.11790854877,20
13684,62,87255.59136356215,17
13685,42,36257.35673087106,17
13686,24,89482.52458596969,8
13687,55,47832.65853905454,19
13688,68,75289.56632400907,7
13689,55,27672.765147904516,3
13690,56,76870.01561200566,29
13691,62,19737.115580161764,3
13692,43,89845.39087194091,28
13693,54,30205.105987461222,3
13694,32,32243.778478575765,18
13695,56,70722.31779936094,28
13696,55,54506.00228934647,6
13697,48,43365.15037652482,8
13698,39,65840.22784337643,23
13699,35,69444.00924407777,14
13700,32,28554.162729659292,5
13701,68,60885.79305574884,9
13702,41,49905.63488641508,28
13703,36,55227.85786306804,16
13704,41,41891.871766944954,20
13705,38,52440.792264774915,25
13706,40,92841.74899886484,5
13707,22,99540.99297917043,5
13708,59,41723.792487675935,11
13709,50,75981.97415007457,23
13710,54,78011.23877609993,5
13711,52,41592.06546370397,17
13712,31,74243.89992481055,27
13713,24,72734.79040559118,7
13714,60,34215.62734339802,11
13715,63,78356.43834397888,17
13716,39,64002.76936815861,11
13717,43,37261.8208219137,25
13718,63,44336.39373479075,14
13719,32,89586.11464088077,26
13720,37,77249.02127781538,27
13721,38,96928.08923049149,24
13722,37,15750.260733989824,27
13723,67,76812.18360146816,4
13724,49,58498.54130947095,11
13725,22,73942.80763145185,12
13726,49,56386.63515408818,16
13727,27,61525.3761732969,26
13728,31,65232.122608420046,8
13729,50,44854.209944566384,24
13730,54,54064.92828714176,21
13731,49,69121.465198328,19
13732,43,34256.2665843717,29
13733,39,6321.389328805366,16
13734,40,47305.31218085728,28
13735,40,54715.305672047994,10
13736,53,50209.970771677516,15
13737,22,73072.4519696482,22
13738,32,33620.937504061345,10
13739,34,80136.88184206483,14
13740,44,41250.5046579477,18
13741,22,88633.4543176571,2
13742,45,30377.39393282169,13
13743,56,18380.92088141015,7
13744,39,42650.09678269348,26
13745,43,69223.26984001126,17
13746,57,46713.037673847764,19
13747,60,71306.84552064551,27
13748,41,45627.69778966851,3
13749,66,17026.663031728123,14
13750,63,86429.99093717423,28
13751,27,57498.86719109961,8
13752,34,50488.46667387332,5
13753,43,55230.20879505748,4
13754,37,36488.88214350183,2
13755,42,76772.46075542283,9
13756,23,64200.602720795796,11
13757,51,27743.9341372802,23
13758,30,35098.93381932481,13
13759,22,69515.68048783307,4
13760,33,100460.30519531106,2
13761,51,66462.68095131086,12
13762,69,42527.22320722266,15
13763,53,80813.0631375981,15
13764,59,59766.672676912334,24
13765,28,60498.96039791093,14
13766,28,35806.88820103723,15
13767,37,59352.244491665595,8
13768,46,74584.19890039247,4
13769,28,36408.48014129067,7
13770,54,57746.994871642026,12
13771,31,51973.963293680594,15
13772,41,42067.623037928846,10
13773,31,62155.567952805104,14
13774,29,38857.14295394592,25
13775,61,74949.41631289374,20
13776,46,88015.75273317323,16
13777,50,79011.19365605009,25
13778,44,53021.76560506051,1
13779,52,65821.77305005575,22
13780,56,44393.22457932931,20
13781,52,54974.97890416545,25
13782,25,69327.8679424282,3
13783,56,64673.95410657206,22
13784,30,59754.634968216524,26
13785,66,104621.20653508432,2
13786,58,45324.210604298656,5
13787,36,43624.88179042665,29
13788,69,80111.54041952181,7
13789,44,64205.00960182071,16
13790,44,75606.21638475226,28
13791,26,55116.94648114502,15
13792,67,58803.885883145434,2
13793,63,51369.393944618656,9
13794,24,68897.5089384675,16
13795,55,56474.85862370279,16
13796,58,91956.04757626417,12
13797,59,45450.024628757645,25
13798,37,41897.85204388018,8
13799,25,71909.92979187157,26
13800,44,53060.84564546922,23
13801,30,51636.67061262071,6
13802,47,69360.70130021403,23
13803,64,88975.83093860379,25
13804,33,69382.42825427352,17
13805,63,74029.64838799118,29
13806,49,72224.02782382391,19
13807,53,31731.074139290682,11
13808,41,64272.21849792643,26
13809,35,38295.52326192993,20
13810,23,62460.52623017715,11
13811,44,62854.55386233726,27
13812,28,58009.83081317986,6
13813,40,59657.956733590385,10
13814,43,28755.534461089468,21
13815,32,29776.26845152974,20
13816,55,81320.68478612442,24
13817,25,29158.51407154464,11
13818,60,79817.90510282239,29
13819,39,61737.628485459136,13
13820,52,67772.70508781636,2
13821,36,55243.59083379465,3
13822,40,99177.17146714083,4
13823,55,77924.63166826223,8
13824,45,89106.41786404916,27
13825,48,64381.49603992979,23
13826,65,36526.16172527235,5
13827,40,70086.42350792156,17
13828,57,22160.734581709286,26
13829,35,37846.31812313903,20
13830,58,73209.47189107825,14
13831,59,39503.15389065226,5
13832,37,81203.77600526693,7
13833,23,61817.17922241049,22
13834,32,77086.05418642728,14
13835,55,85493.08016635072,8
13836,65,58286.61777790572,17
13837,53,33275.34720358588,6
13838,37,50865.61804943807,8
13839,30,49429.04589047954,19
13840,46,53794.52840182472,26
13841,33,66049.82470339528,8
13842,24,32830.001944356576,26
13843,44,54313.812132107465,9
13844,50,51632.204049156804,7
13845,68,98692.08784196025,28
13846,63,79936.67477032256,17
13847,41,63013.63570751453,24
13848,45,69631.32299738681,19
13849,38,44704.274133496,18
13850,23,88820.57843080041,4
13851,66,69844.32089415466,24
13852,43,25527.816633119546,7
13853,25,82517.9659301739,3
13854,28,38863.16959487957,6
13855,57,34153.562235919875,21
13856,25,78921.95962916828,10
13857,62,63165.74383854519,1
13858,46,50412.57643963785,22
13859,68,60927.169597777494,2
13860,32,66055.2852628325,23
13861,27,35736.5025038741,10
13862,32,53958.95701387305,13
13863,43,61114.72886117595,1
13864,29,71925.42093886792,23
13865,30,39688.65597548298,21
13866,25,58797.11123049986,27
13867,22,46308.82879265932,6
13868,64,67803.64238807384,15
13869,34,27701.776103816457,7
13870,56,55465.250831758414,22
13871,27,31317.417438108954,28
13872,49,67478.48758932418,23
13873,30,75303.98444148766,1
13874,54,46652.003561237616,28
13875,26,32457.16407668546,29
13876,52,64546.78304716982,8
13877,61,35509.34027272706,6
13878,40,64786.84630962152,4
13879,59,93373.30123821853,4
13880,52,30585.03732085425,18
13881,49,66370.04600145815,4
13882,54,67610.9369005988,19
13883,36,62238.457194641436,20
13884,26,84517.8615222554,16
13885,27,60590.42682459865,17
13886,39,80530.13133345828,5
13887,62,66685.17655585743,25
13888,38,122433.00522460512,5
13889,23,51586.87822293112,1
13890,45,34588.97522482648,17
13891,64,57558.5893905685,9
13892,47,59902.02669725189,8
13893,49,88747.93423375199,26
13894,47,57141.79773438483,8
13895,22,53299.32370362409,20
13896,41,81270.84091219735,22
13897,49,99217.56648174862,4
13898,58,77753.34482290663,26
13899,55,68128.99235381081,19
13900,25,72489.88541312187,8
13901,52,62630.634685521545,25
13902,67,47877.153479089204,6
13903,49,22875.851936053143,19
13904,22,26227.695416746617,29
13905,47,101648.34397034466,11
13906,41,69070.87192212639,18
13907,24,75379.95104693083,17
13908,54,56710.56726836283,19
13909,31,50112.78837185393,1
13910,57,64466.94770550789,21
13911,23,43733.40801866321,26
13912,47,22292.07200594084,19
13913,63,17609.90381172298,20
13914,29,64654.74615063367,10
13915,57,30253.265556627408,7
13916,52,63552.205359849984,29
13917,43,98333.63845011081,10
13918,65,39764.087630072696,29
13919,51,48612.14862597121,28
13920,61,96351.01942274303,19
13921,55,38025.990596866555,1
13922,46,81831.18944721002,18
13923,67,73106.19909702675,5
13924,27,96297.31153956833,6
13925,66,59260.5838522316,8
13926,32,53248.00269078065,5
13927,31,31891.454865458123,27
13928,68,66956.00378016868,10
13929,32,83697.97129859473,2
13930,22,25802.63411612065,8
13931,44,45825.900200151256,13
13932,50,37587.190726462926,6
13933,62,57495.17001214745,27
13934,40,62616.1956114258,28
13935,59,28785.680587282368,9
13936,39,51279.608819938185,24
13937,37,61319.41744656101,13
13938,68,51447.52938260173,29
13939,56,14189.91010841335,28
13940,36,73138.80110796154,7
13941,40,49905.483009474134,1
13942,40,38048.122338477675,21
13943,23,68214.74639582011,10
13944,41,75504.3605576487,13
13945,23,83230.46498572956,9
13946,67,21089.313895588894,29
13947,33,12639.951859561283,13
13948,46,58675.36830094853,23
13949,22,66250.06232930462,18
13950,47,71848.65152649902,16
13951,36,73009.28669423713,2
13952,38,57084.38044006711,26
13953,54,71394.47827284662,2
13954,45,91412.28481378286,16
13955,59,79888.79549220725,20
13956,31,41540.86087023602,22
13957,57,80515.00877637393,25
13958,56,31227.61631571427,20
13959,31,65860.9615069468,7
13960,49,57251.835890721515,23
13961,33,24778.254996688338,29
13962,30,47996.9037334044,5
13963,31,68173.40641255432,26
13964,59,63957.47814518236,20
13965,53,85758.49206533402,17
13966,51,71738.37890672158,20
13967,32,59321.74339572854,1
13968,51,99061.08167797647,10
13969,24,25777.427758132348,24
13970,54,55668.305397238335,20
13971,39,70738.03921520889,18
13972,47,45607.34344451429,12
13973,64,68995.36588131438,13
13974,32,64326.78436307537,7
13975,47,51059.79567500134,26
13976,29,92868.3452691651,23
13977,64,85640.87553093137,15
13978,47,58324.02352527366,28
13979,66,76185.39677179654,23
13980,31,80300.36812574224,13
13981,58,40804.5204289471,22
13982,44,33500.83713455823,28
13983,22,35424.87511724107,23
13984,37,26381.335190626087,6
13985,52,31542.624597609913,4
13986,43,38191.979586288224,29
13987,59,69283.24543676207,12
13988,65,71573.54300183876,28
13989,36,62336.88833218232,15
13990,53,83622.6626597521,19
13991,28,58764.44866253415,19
13992,66,83127.53245377849,12
13993,38,55849.997351211794,12
13994,44,77267.7373334892,23
13995,58,43049.18728934627,1
13996,66,16587.783619721093,13
13997,22,37282.89594703974,9
13998,54,96509.13743331001,2
13999,29,65408.34804363182,28
14000,23,90546.13273798615,9
14001,50,48792.84810455064,26
14002,37,72339.30887118459,26
14003,55,52643.02195401718,3
14004,44,44705.10073100425,1
14005,30,54138.657364611856,27
14006,61,86026.81443811099,15
14007,58,58815.668349193846,10
14008,23,52549.5291078888,26
14009,47,55229.135955324775,1
14010,63,81855.00028505089,29
14011,58,32741.732713093195,12
14012,51,69255.01177824897,21
14013,38,69976.19489964163,29
14014,57,94580.125923346,4
14015,39,45735.73038489574,27
14016,48,44888.46353015849,12
14017,22,78057.0273713594,19
14018,40,64141.324387145796,23
14019,43,65530.59356244222,23
14020,64,85589.89715560792,11
14021,47,59699.39521480367,2
14022,62,57751.99931576637,19
14023,58,52792.148606450755,18
14024,28,73118.80131332451,25
14025,50,40255.400205815924,27
14026,61,42694.564346302504,27
14027,44,79157.7593401951,11
14028,28,65188.98165928832,11
14029,63,39702.84939416233,18
14030,65,66617.40854340825,11
14031,40,50091.736112252904,13
14032,33,55928.08958250688,19
14033,59,56696.85369485038,14
14034,61,58739.43057658588,16
14035,69,69852.12198679516,22
14036,45,84350.4796486402,1
14037,50,53366.753470182295,27
14038,50,88946.61815968255,25
14039,36,36860.06734150274,6
14040,23,58656.07674631226,20
14041,50,36932.80366244835,20
14042,63,66202.49929916556,26
14043,54,78016.85626916488,10
14044,47,56533.67320339576,4
14045,36,39196.844649572944,19
14046,24,50301.43129906904,6
14047,29,69760.8953702806,26
14048,31,72324.24386980647,8
14049,50,51244.434625237,25
14050,22,83661.326219042,16
14051,63,56709.19217337269,29
14052,30,48661.88293555688,22
14053,25,17453.497109325173,5
14054,40,76684.4982572264,10
14055,59,100157.0120459909,3
14056,43,75179.96617073023,2
14057,66,45030.28587372872,10
14058,54,53081.743504140686,10
14059,61,67875.09767602793,28
14060,33,74839.49222019853,5
14061,25,107201.44107164332,11
14062,39,68645.63854187558,14
14063,33,54542.313768295746,23
14064,51,70088.88442783577,20
14065,63,62727.05869194713,21
14066,57,67403.95070482962,28
14067,29,56103.82514860367,27
14068,25,64817.15949610733,28
14069,61,34177.03643187513,13
14070,58,61059.83242684893,19
14071,40,73564.30153377034,1
14072,31,60017.93286077642,26
14073,47,64746.17413960073,15
14074,27,65975.69230019867,28
14075,68,51583.51260032967,29
14076,65,52866.47194535182,10
14077,34,50373.49207572545,28
14078,61,31559.206303844585,20
14079,64,54507.81391136062,9
14080,66,69032.80802192303,24
14081,69,80248.36675873875,13
14082,42,65008.68182890611,2
14083,56,26053.903115086316,6
14084,27,44054.86689833285,22
14085,35,53942.1960245225,7
14086,36,29012.33544573118,26
14087,22,65528.67439307124,26
14088,23,75563.6770707234,25
14089,69,57684.79071306584,21
14090,45,48429.632305321546,17
14091,28,55229.868474101866,16
14092,39,21927.40294056126,20
14093,66,46751.22885951096,7
14094,32,87038.00783431841,22
14095,25,76737.1245574078,16
14096,44,59423.74692905552,26
14097,40,84924.38954271674,12
14098,55,38380.98157978827,4
14099,43,69937.63874778956,2
14100,66,101911.01260516059,6
14101,58,41207.47810829659,7
14102,25,76225.90514034448,28
14103,37,96496.81053896275,1
14104,35,1556.394614358731,29
14105,30,73601.02563377134,9
14106,51,80005.0724704325,23
14107,38,6490.315729332011,21
14108,69,33056.70067698143,27
14109,25,43564.579078359224,27
14110,55,81400.69148728401,11
14111,69,88731.96154329229,25
14112,29,76639.56007215928,20
14113,32,51647.29759167424,21
14114,31,53155.63848325559,26
14115,48,69761.93508337073,4
14116,60,57952.15788033678,27
14117,24,48821.35815726506,22
14118,22,70301.49016099836,1
14119,66,19341.028147941586,22
14120,48,89126.1252924325,26
14121,54,67832.21460908715,14
14122,45,61331.72483503383,28
14123,40,77534.6761158308,17
14124,67,86531.70431214689,29
14125,56,79820.86408579345,2
14126,64,61514.712976127295,2
14127,62,51722.84461537571,2
14128,43,80598.80447822095,21
14129,26,28797.893724919508,28
14130,41,70716.41253355634,27
14131,37,92739.3754643392,23
14132,29,54175.95927210976,12
14133,44,81388.55865038949,7
14134,62,79631.35079173569,5
14135,63,62517.72986993682,9
14136,52,74799.44036075761,6
14137,57,70190.96857194093,7
14138,53,96851.810134641,2
14139,25,47132.08440671571,26
14140,68,58804.427725484566,11
14141,48,66535.82404187872,13
14142,56,54203.16500181927,15
14143,37,42226.06110816513,24
14144,27,66775.67623896169,23
14145,66,93218.36001850665,18
14146,29,87057.32597751617,21
14147,22,80388.77493727628,7
14148,53,49873.338214658754,1
14149,43,90245.44132271278,9
14150,40,54575.7586888551,10
14151,45,66269.34670487462,16
14152,62,67406.67182468748,28
14153,53,33086.07519319454,3
14154,38,77807.51260096466,7
14155,35,65289.922431806015,23
14156,49,59091.45203685548,29
14157,42,76662.72641702784,13
14158,53,74462.14768810512,6
14159,49,80252.60056860566,14
14160,23,38319.06668182322,11
14161,68,64494.34322267645,5
14162,38,42409.033087713804,17
14163,34,72967.59905600363,12
14164,24,57021.30616794096,4
14165,64,78717.15202083194,2
14166,55,112001.61416703962,6
14167,42,8453.68689554566,28
14168,27,34626.19679559578,29
14169,29,58797.14718856566,28
14170,48,65887.5298222578,27
14171,29,53134.31055092154,28
14172,22,30991.29816796419,6
14173,31,71182.60455364031,24
14174,36,30747.96808200793,6
14175,58,57713.22298577968,23
14176,27,61864.93590330082,15
14177,36,84497.7642302042,22
14178,53,73951.99016159578,25
14179,47,54126.11195417953,23
14180,60,77960.18188310717,25
14181,34,77338.00908920741,5
14182,31,91349.27386613017,1
14183,22,85656.59230443969,24
14184,53,51030.53648446003,26
14185,38,47470.1362109774,16
14186,62,57193.668261718914,4
14187,57,78443.46435820773,23
14188,45,67553.2420418895,1
14189,30,37926.66007325785,7
14190,62,55520.91498710505,16
14191,51,73869.47018119693,12
14192,56,42518.09903369883,25
14193,42,58461.68443451802,13
14194,23,34897.62846819831,23
14195,47,48335.60467911713,20
14196,32,65856.83593248932,4
14197,58,40569.726000605486,12
14198,69,47351.193163972486,11
14199,26,89483.65868145712,13
14200,58,79881.57643149779,6
14201,48,74257.17089575829,7
14202,59,71958.25016041129,15
14203,67,33865.309794218556,20
14204,33,27991.099565302677,7
14205,42,32523.606981752408,19
14206,33,89281.2509986434,16
14207,60,37330.3993181266,8
14208,54,58696.57154686696,19
14209,66,31810.99393872702,9
14210,41,56819.15649668507,2
14211,68,29866.01817828563,14
14212,59,80553.61709578086,8
14213,24,86599.430017298,27
14214,42,74659.05692063709,23
14215,56,22827.939540458538,1
14216,41,41309.75617808553,19
14217,40,83102.65551018518,19
14218,38,43537.19057562829,29
14219,40,73884.4635592452,23
14220,59,55369.53311753128,7
14221,39,37948.78147700177,9
14222,67,63767.752358494465,19
14223,36,42805.77352952535,27
14224,31,42492.51787651,24
14225,62,54778.64484056487,10
14226,68,64120.14051686102,14
14227,34,80109.9300111693,10
14228,56,23694.33268207433,23
14229,25,30047.47241452645,2
14230,67,89823.57230472752,18
14231,23,72717.530123163,17
14232,38,71134.54351162224,24
14233,45,57835.83596008359,1
14234,29,87305.41027817175,22
14235,53,67176.12858946652,23
14236,42,45559.03937758929,1
14237,66,51091.23291462986,17
14238,35,37023.94387644659,1
14239,26,47514.99087270204,5
14240,48,64816.67380310637,6
14241,54,65719.4415247398,4
14242,23,61977.07115778072,25
14243,33,51684.81688080968,11
14244,52,87375.21519719361,13
14245,68,62963.04069158325,10
14246,69,67833.03274112711,6
14247,23,73407.45151507457,10
14248,26,72419.21366833859,7
14249,48,61694.211002109674,3
14250,49,85888.1465394273,23
14251,54,66948.63223419896,16
14252,39,108617.96321845856,6
14253,22,65745.07642248008,9
14254,48,46367.79110581368,27
14255,59,77359.14817451555,27
14256,30,76755.6632695772,14
14257,32,41336.930665281136,26
14258,31,58622.23204329503,27
14259,24,70356.76400490779,8
14260,47,74370.38736269785,22
14261,47,25403.39392934319,16
14262,63,52440.4918808663,21
14263,41,83994.47438982938,4
14264,56,66188.52892808263,22
14265,53,74220.35122548994,29
14266,56,43392.1514352503,2
14267,64,40913.78876197369,4
14268,53,83705.01207272836,6
14269,55,62911.80893199241,14
14270,41,44478.31833879772,18
14271,35,53752.892048224814,11
14272,48,49129.300950279976,11
14273,30,69659.86360364468,22
14274,67,28089.76820744337,25
14275,27,91876.83727669451,4
14276,38,57712.151522417575,5
14277,27,52950.353131447344,19
14278,61,50796.03826716001,10
14279,28,54340.4232218374,5
14280,45,56838.581973525484,18
14281,42,49019.725467354125,22
14282,43,71907.21252589213,5
14283,29,69351.23877337514,26
14284,65,75679.72945053419,3
14285,36,82455.2311086529,23
14286,53,65799.39918395354,8
14287,25,72657.40227066731,1
14288,25,46730.97607234321,13
14289,37,71657.93611720613,14
14290,57,76934.76363675352,6
14291,51,39143.57754353508,23
14292,25,44888.950479610525,20
14293,56,57125.781497098236,21
14294,31,52767.133549664846,28
14295,33,63773.330455328556,4
14296,24,51056.75024808974,17
14297,69,32740.655991367817,19
14298,42,40689.15303314653,2
14299,28,68413.00167793062,22
14300,52,43009.854067213935,19
14301,41,82810.83717674381,1
14302,48,56089.4783893226,26
14303,35,28985.557103964555,11
14304,38,87596.45865252371,20
14305,32,72939.89860682984,13
14306,42,58045.30686464477,3
14307,35,75372.95482449008,28
14308,22,58210.40875590675,9
14309,68,54065.36348279313,4
14310,53,35932.261350170826,22
14311,22,28369.08671975038,24
14312,36,34587.64545494949,17
14313,35,50803.09498839713,29
14314,43,33892.70758860542,24
14315,63,65087.374171057585,23
14316,44,61375.63749175317,23
14317,65,41262.56137177553,18
14318,30,49438.10946045671,4
14319,66,63010.298307504636,20
14320,57,83020.56128228657,23
14321,59,49788.17151380641,24
14322,51,69158.31326619779,9
14323,32,43244.90833924529,8
14324,55,46021.555074393706,22
14325,65,14167.548167428824,8
14326,56,69708.40968541657,10
14327,35,83534.08462224875,26
14328,36,58204.26323040291,17
14329,58,64721.68585776807,10
14330,61,92206.96676537706,8
14331,68,71917.48099169582,17
14332,54,60521.671808092615,19
14333,37,49991.1289055172,20
14334,48,63099.23123880104,20
14335,50,70124.04398437144,7
14336,43,28125.078572512004,16
14337,66,64588.84702624446,18
14338,49,95468.47478287845,21
14339,29,74070.40115701356,14
14340,31,63073.57215157983,8
14341,56,66217.45494283416,16
14342,35,53907.6269668191,6
14343,67,85368.59368452098,9
14344,68,17304.445051787006,22
14345,36,57053.68751782713,12
14346,53,88925.73370750627,26
14347,38,66403.8974175222,6
14348,66,84282.12247876689,9
14349,24,53827.25520157143,6
14350,46,65394.04939503988,12
14351,46,94175.46273948996,12
14352,66,52285.15762938215,5
14353,65,46972.05569874277,16
14354,25,-2126.90429364641,17
14355,39,64819.47820878048,9
14356,25,72150.08368102676,28
14357,63,55316.77441025084,6
14358,56,57020.10651470762,3
14359,54,72407.38685350496,23
14360,24,72909.45124668947,15
14361,60,71180.83376518096,28
14362,62,43432.23655512155,10
14363,33,48380.44310501907,9
14364,40,107374.1928962871,24
14365,65,39327.64967423372,16
14366,52,69823.88029156046,15
14367,66,62467.0142890395,13
14368,33,96485.32283916269,9
14369,63,47277.74049600336,6
14370,54,47700.20972350596,11
14371,56,57700.56295670765,6
14372,52,51888.54409442048,26
14373,29,84574.70888479159,24
14374,47,55558.37683534825,12
14375,43,114874.96099218214,16
14376,28,38304.61451904119,15
14377,67,89773.28544246832,26
14378,40,55514.568564656045,19
14379,26,115200.99007017983,4
14380,33,79182.27793899144,16
14381,57,74948.50108666494,29
14382,27,85802.78208108727,19
14383,52,109516.00123844514,17
14384,38,59428.450492305885,15
14385,47,88704.1687854547,29
14386,24,65507.91536131507,8
14387,44,57618.710809297285,8
14388,22,55151.84991559318,21
14389,66,55206.142280023676,5
14390,48,50436.403075801376,8
14391,69,75489.0973718882,4
14392,57,97320.51147926065,8
14393,62,74962.64965254434,8
14394,47,53479.31089657248,10
14395,34,78794.8129966064,1
14396,45,73192.0160632178,4
14397,54,46859.89250598657,10
14398,54,57869.70353934205,27
14399,44,59328.949130673675,2
14400,27,69681.40963286927,22
14401,31,54027.65773481588,28
14402,61,34758.842657269255,5
14403,25,54788.846305129024,27
14404,31,91612.12480658758,3
14405,57,70721.66067477144,22
14406,61,91089.86551920374,28
14407,58,45735.46332538208,4
14408,52,29025.82120890119,23
14409,63,67076.0856652251,27
14410,39,40669.79994299181,18
14411,66,57660.958398818984,15
14412,41,60657.522058417766,14
14413,51,74628.84566219136,16
14414,43,77359.04832601127,12
14415,50,58703.518421090994,19
14416,25,34870.0068625151,16
14417,35,63987.721566945926,4
14418,64,51256.55735032513,12
14419,55,48468.56552688863,28
14420,27,70093.89272984822,3
14421,47,87058.92862687193,17
14422,68,41565.535343277224,23
14423,63,49448.94136117557,14
14424,39,63453.13475202493,16
14425,66,54995.609866842715,24
14426,33,30446.847793923193,15
14427,23,74231.02515171857,1
14428,33,13754.88276306614,4
14429,61,59898.830934761885,2
14430,62,52573.96288707143,7
14431,42,49197.615431819824,9
14432,46,58183.2433016075,14
14433,25,93602.72680906722,17
14434,26,61756.77672764735,23
14435,32,92200.42393100754,24
14436,65,53719.54606765968,9
14437,62,53573.63688094664,23
14438,22,43382.47119015022,22
14439,64,66058.48957199292,18
14440,53,89180.11895212799,25
14441,49,40405.798269235675,10
14442,30,50733.67805245471,23
14443,40,75514.23325569693,4
14444,24,84183.41808197682,15
14445,39,63634.290341467065,2
14446,55,62355.46905390518,18
14447,55,34181.87548067716,18
14448,46,81409.62871661627,29
14449,29,74525.3754089544,5
14450,64,76693.7039998899,25
14451,23,48802.09093772267,25
14452,53,60717.0570094295,4
14453,23,50545.4569222766,5
14454,23,56246.155180361886,7
14455,60,55533.27116842598,29
14456,23,26118.83835986381,19
14457,65,49338.332928166405,11
14458,67,82170.33320034221,1
14459,57,44061.19923955273,4
14460,31,74069.99009405896,15
14461,56,59198.864124490916,21
14462,66,5276.744933404094,23
14463,40,51828.56549970802,16
14464,62,73374.03947294051,16
14465,40,67105.60670243902,24
14466,36,102199.66453836502,13
14467,47,38870.42903560978,5
14468,44,64175.01143764544,25
14469,26,69164.9586676243,10
14470,34,71288.23669067926,16
14471,56,41372.32501873377,18
14472,66,74958.21669820661,24
14473,26,38425.27396116263,3
14474,33,36408.723306216016,17
14475,63,49896.24155311374,28
14476,40,52604.0441061115,12
14477,24,52412.12656823178,26
14478,36,68148.3038770204,3
14479,56,47765.204058782336,20
14480,32,37157.3150470698,28
14481,69,28965.88321705131,10
14482,65,77373.74138884398,18
14483,53,55874.757119980975,22
14484,34,55024.059820095914,14
14485,34,60625.273736247575,13
14486,39,53890.04870439585,7
14487,60,54314.76050685082,10
14488,65,92225.66509539244,20
14489,30,22101.703828436934,6
14490,64,80662.84198293835,3
14491,42,86632.4282201791,25
14492,47,38426.2102146931,8
14493,40,33646.09571216279,3
14494,30,71005.94164608388,16
14495,62,85240.97405704849,18
14496,49,15737.248302758344,8
14497,31,83472.04117979851,1
14498,55,58883.04138295631,1
14499,26,59352.61132718957,1
14500,29,51047.04515954551,26
14501,62,39904.83868634023,15
14502,58,71393.27213580285,1
14503,29,59642.473978850154,23
14504,59,67833.99503588455,5
14505,29,93769.45455128653,17
14506,34,76496.86621862614,1
14507,42,56875.59893396434,2
14508,34,71696.62561866181,6
14509,65,50625.91843774368,12
14510,51,31530.686082350683,5
14511,62,55280.91363883164,27
14512,62,46546.02911054249,26
14513,46,107747.07429203004,26
14514,54,68572.64086981586,3
14515,32,90092.71568275098,6
14516,57,38162.621952901725,24
14517,65,77306.78300315613,18
14518,67,75129.61630451713,15
14519,24,46816.872333693,18
14520,64,25427.051292619908,3
14521,59,70547.53539251864,12
14522,43,68830.82305891381,1
14523,42,71998.50835945451,15
14524,43,61219.91096251388,5
14525,41,79403.73612127638,18
14526,32,95697.86408238951,24
14527,33,104281.6806378671,1
14528,29,39715.673974296325,10
14529,39,47068.713744382076,6
14530,48,66828.73427481062,17
14531,45,53038.512882969175,1
14532,62,75108.13545691103,6
14533,63,73247.15479516119,10
14534,69,69915.3449321706,9
14535,31,68254.20203734848,9
14536,55,78355.2645655259,24
14537,61,63999.21364537084,5
14538,59,81859.78181179898,3
14539,55,69917.89748998535,22
14540,27,63385.45775602358,3
14541,33,64830.087683728714,12
14542,61,55425.59718102122,28
14543,66,26374.98474267617,1
14544,50,84099.28697267523,4
14545,47,48866.86600557083,14
14546,33,69527.0178668025,1
14547,41,56072.791386498815,1
14548,43,41681.82963501215,19
14549,35,54923.79725580993,3
14550,30,78037.84678017799,16
14551,36,78441.79653257284,9
14552,34,30996.241850495724,11
14553,61,53629.82207363392,28
14554,68,83728.54442518318,10
14555,50,36544.13051872621,12
14556,45,78505.6593870869,20
14557,40,52420.35503555233,9
14558,56,68635.70031848342,29
14559,47,59498.68734400712,3
14560,51,36768.704441509224,17
14561,47,63954.96032447149,4
14562,59,97151.98414947483,7
14563,25,39878.037598600946,2
14564,30,84926.78999936889,2
14565,37,81035.45599135783,3
14566,49,63468.84849386917,5
14567,46,71610.71969466344,23
14568,49,82522.70926758155,19
14569,25,48168.4639048864,8
